1.92637,1
1.92607,1
1.92577,1
1.92547,1
1.92517,1
1.92488,1
1.92458,1
1.92428,1
1.92398,1
1.92368,1
1.92339,1
1.92309,1
1.92279,1
1.92249,1
1.92219,1
1.9219,1
1.9216,1
1.9213,1
1.92101,1
1.92071,1
1.92041,1
1.92011,1
1.91982,1
1.91952,1
1.91922,1
1.91893,1
1.91863,1
1.91834,1
1.91804,1
1.91774,1
1.91745,1
1.91715,1
1.91686,1
1.91656,1
1.91626,1
1.91597,1
1.91567,1
1.91538,1
1.91508,1
1.91479,1
1.91449,1
1.9142,1
1.9139,1
1.91361,1
1.91331,1
1.91302,1
1.91272,1
1.91243,1
1.91214,1
1.91184,1
1.91155,1
1.91125,1
1.91096,1
1.91067,1
1.91037,1
1.91008,1
1.90979,1
1.90949,1
1.9092,1
1.90891,1
1.90861,1
1.90832,1
1.90803,1
1.90773,1
1.90744,1
1.90715,1
1.90686,1
1.90656,1
1.90627,1
1.90598,1
1.90569,1
1.9054,1
1.9051,1
1.90481,1
1.90452,1
1.90423,1
1.90394,1
1.90365,1
1.90335,1
1.90306,1
1.90277,1
1.90248,1
1.90219,1
1.9019,1
1.90161,1
1.90132,1
1.90103,1
1.90074,1
1.90045,1
1.90016,1
1.89987,1
1.89958,1
1.89929,1
1.899,1
1.89871,1
1.89842,1
1.89813,1
1.89784,1
1.89755,1
1.89726,1
1.89697,1
1.89668,1
1.89639,1
1.8961,1
1.89581,1
1.89552,1
1.89523,1
1.89495,1
1.89466,1
1.89437,1
1.89408,1
1.89379,1
1.8935,1
1.89322,1
1.89293,1
1.89264,1
1.89235,1
1.89207,1
1.89178,1
1.89149,1
1.8912,1
1.89092,1
1.89063,1
1.89034,1
1.89005,1
1.88977,1
1.88948,1
1.88919,1
1.88891,1
1.88862,1
1.88833,1
1.88805,1
1.88776,1
1.88748,1
1.88719,1
1.8869,1
1.88662,1
1.88633,1
1.88605,1
1.88576,1
1.88547,1
1.88519,1
1.8849,1
1.88462,1
1.88433,1
1.88405,1
1.88376,1
1.88348,1
1.88319,1
1.88291,1
1.88262,1
1.88234,1
1.88206,1
1.88177,1
1.88149,1
1.8812,1
1.88092,1
1.88063,1
1.88035,1
1.88007,1
1.87978,1
1.8795,1
1.87922,1
1.87893,1
1.87865,1
1.87837,1
1.87808,1
1.8778,1
1.87752,1
1.87723,1
1.87695,1
1.87667,1
1.87639,1
1.8761,1
1.87582,1
1.87554,1
1.87526,1
1.87497,1
1.87469,1
1.87441,1
1.87413,1
1.87385,1
1.87357,1
1.87328,1
1.873,1
1.87272,1
1.87244,1
1.87216,1
1.87188,1
1.8716,1
1.87132,1
1.87103,1
1.87075,1
1.87047,1
1.87019,1
1.86991,1
1.86963,1
1.86935,1
1.86907,1
1.86879,1
1.86851,1
1.86823,1
1.86795,1
1.86767,1
1.86739,1
1.86711,1
1.86683,1
1.86655,1
1.86627,1
1.86599,1
1.86572,1
1.86544,1
1.86516,1
1.86488,1
1.8646,1
1.86432,1
1.86404,1
1.86376,1
1.86349,1
1.86321,1
1.86293,1
1.86265,1
1.86237,1
1.86209,1
1.86182,1
1.86154,1
1.86126,1
1.86098,1
1.86071,1
1.86043,1
1.86015,1
1.85987,1
1.8596,1
1.85932,1
1.85904,1
1.85877,1
1.85849,1
1.85821,1
1.85794,1
1.85766,1
1.85738,1
1.85711,1
1.85683,1
1.85655,1
1.85628,1
1.856,1
1.85573,1
1.85545,1
1.85517,1
1.8549,1
1.85462,1
1.85435,1
1.85407,1
1.8538,1
1.85352,1
1.85325,1
1.85297,1
1.8527,1
1.85242,1
1.85215,1
1.85187,1
1.8516,1
1.85132,1
1.85105,1
1.85077,1
1.8505,1
1.85023,1
1.84995,1
1.84968,1
1.8494,1
1.84913,1
1.84886,1
1.84858,1
1.84831,1
1.84804,1
1.84776,1
1.84749,1
1.84722,1
1.84694,1
1.84667,1
1.8464,1
1.84612,1
1.84585,1
1.84558,1
1.84531,1
1.84503,1
1.84476,1
1.84449,1
1.84422,1
1.84394,1
1.84367,1
1.8434,1
1.84313,1
1.84286,1
1.84258,1
1.84231,1
1.84204,1
1.84177,1
1.8415,1
1.84123,1
1.84096,1
1.84068,1
1.84041,1
1.84014,1
1.83987,1
1.8396,1
1.83933,1
1.83906,1
1.83879,1
1.83852,1
1.83825,1
1.83798,1
1.83771,1
1.83744,1
1.83717,1
1.8369,1
1.83663,1
1.83636,1
1.83609,1
1.83582,1
1.83555,1
1.83528,1
1.83501,1
1.83474,1
1.83447,1
1.8342,1
1.83393,1
1.83367,1
1.8334,1
1.83313,1
1.83286,1
1.83259,1
1.83232,1
1.83205,1
1.83179,1
1.83152,1
1.83125,1
1.83098,1
1.83071,1
1.83045,1
1.83018,1
1.82991,1
1.82964,1
1.82937,1
1.82911,1
1.82884,1
1.82857,1
1.82831,1
1.82804,1
1.82777,1
1.8275,1
1.82724,1
1.82697,1
1.8267,1
1.82644,1
1.82617,1
1.8259,1
1.82564,1
1.82537,1
1.82511,1
1.82484,1
1.82457,1
1.82431,1
1.82404,1
1.82378,1
1.82351,1
1.82324,1
1.82298,1
1.82271,1
1.82245,1
1.82218,1
1.82192,1
1.82165,1
1.82139,1
1.82112,1
1.82086,1
1.82059,1
1.82033,1
1.82006,1
1.8198,1
1.81954,1
1.81927,1
1.81901,1
1.81874,1
1.81848,1
1.81821,1
1.81795,1
1.81769,1
1.81742,1
1.81716,1
1.8169,1
1.81663,1
1.81637,1
1.81611,1
1.81584,1
1.81558,1
1.81532,1
1.81505,1
1.81479,1
1.81453,1
1.81426,1
1.814,1
1.81374,1
1.81348,1
1.81321,1
1.81295,1
1.81269,1
1.81243,1
1.81217,1
1.8119,1
1.81164,1
1.81138,1
1.81112,1
1.81086,1
1.81059,1
1.81033,1
1.81007,1
1.80981,1
1.80955,1
1.80929,1
1.80903,1
1.80877,1
1.8085,1
1.80824,1
1.80798,1
1.80772,1
1.80746,1
1.8072,1
1.80694,1
1.80668,1
1.80642,1
1.80616,1
1.8059,1
1.80564,1
1.80538,1
1.80512,1
1.80486,1
1.8046,1
1.80434,1
1.80408,1
1.80382,1
1.80356,1
1.8033,1
1.80304,1
1.80278,1
1.80253,1
1.80227,1
1.80201,1
1.80175,1
1.80149,1
1.80123,1
1.80097,1
1.80071,1
1.80046,1
1.8002,1
1.79994,1
1.79968,1
1.79942,1
1.79916,1
1.79891,1
1.79865,1
1.79839,1
1.79813,1
1.79788,1
1.79762,1
1.79736,1
1.7971,1
1.79685,1
1.79659,1
1.79633,1
1.79608,1
1.79582,1
1.79556,1
1.7953,1
1.79505,1
1.79479,1
1.79453,1
1.79428,1
1.79402,1
1.79377,1
1.79351,1
1.79325,1
1.793,1
1.79274,1
1.79248,1
1.79223,1
1.79197,1
1.79172,1
1.79146,1
1.79121,1
1.79095,1
1.7907,1
1.79044,1
1.79019,1
1.78993,1
1.78967,1
1.78942,1
1.78917,1
1.78891,1
1.78866,1
1.7884,1
1.78815,1
1.78789,1
1.78764,1
1.78738,1
1.78713,1
1.78687,1
1.78662,1
1.78637,1
1.78611,1
1.78586,1
1.7856,1
1.78535,1
1.7851,1
1.78484,1
1.78459,1
1.78434,1
1.78408,1
1.78383,1
1.78358,1
1.78332,1
1.78307,1
1.78282,1
1.78257,1
1.78231,1
1.78206,1
1.78181,1
1.78156,1
1.7813,1
1.78105,1
1.7808,1
1.78055,1
1.78029,1
1.78004,1
1.77979,1
1.77954,1
1.77929,1
1.77903,1
1.77878,1
1.77853,1
1.77828,1
1.77803,1
1.77778,1
1.77753,1
1.77727,1
1.77702,1
1.77677,1
1.77652,1
1.77627,1
1.77602,1
1.77577,1
1.77552,1
1.77527,1
1.77502,1
1.77477,1
1.77452,1
1.77427,1
1.77402,1
1.77377,1
1.77352,1
1.77327,1
1.77302,1
1.77277,1
1.77252,1
1.77227,1
1.77202,1
1.77177,1
1.77152,1
1.77127,1
1.77102,1
1.77077,1
1.77052,1
1.77027,1
1.77002,1
1.76977,1
1.76953,1
1.76928,1
1.76903,1
1.76878,1
1.76853,1
1.76828,1
1.76803,1
1.76779,1
1.76754,1
1.76729,1
1.76704,1
1.76679,1
1.76655,1
1.7663,1
1.76605,1
1.7658,1
1.76556,1
1.76531,1
1.76506,1
1.76481,1
1.76457,1
1.76432,1
1.76407,1
1.76383,1
1.76358,1
1.76333,1
1.76308,1
1.76284,1
1.76259,1
1.76234,1
1.7621,1
1.76185,1
1.76161,1
1.76136,1
1.76111,1
1.76087,1
1.76062,1
1.76037,1
1.76013,1
1.75988,1
1.75964,1
1.75939,1
1.75915,1
1.7589,1
1.75866,1
1.75841,1
1.75816,1
1.75792,1
1.75767,1
1.75743,1
1.75718,1
1.75694,1
1.75669,1
1.75645,1
1.7562,1
1.75596,1
1.75572,1
1.75547,1
1.75523,1
1.75498,1
1.75474,1
1.75449,1
1.75425,1
1.75401,1
1.75376,1
1.75352,1
1.75327,1
1.75303,1
1.75279,1
1.75254,1
1.7523,1
1.75206,1
1.75181,1
1.75157,1
1.75133,1
1.75108,1
1.75084,1
1.7506,1
1.75035,1
1.75011,1
1.74987,1
1.74963,1
1.74938,1
1.74914,1
1.7489,1
1.74866,1
1.74841,1
1.74817,1
1.74793,1
1.74769,1
1.74745,1
1.7472,1
1.74696,1
1.74672,1
1.74648,1
1.74624,1
1.746,1
1.74575,1
1.74551,1
1.74527,1
1.74503,1
1.74479,1
1.74455,1
1.74431,1
1.74407,1
1.74383,1
1.74358,1
1.74334,1
1.7431,1
1.74286,1
1.74262,1
1.74238,1
1.74214,1
1.7419,1
1.74166,1
1.74142,1
1.74118,1
1.74094,1
1.7407,1
1.74046,1
1.74022,1
1.73998,1
1.73974,1
1.7395,1
1.73926,1
1.73902,1
1.73878,1
1.73854,1
1.73831,1
1.73807,1
1.73783,1
1.73759,1
1.73735,1
1.73711,1
1.73687,1
1.73663,1
1.73639,1
1.73616,1
1.73592,1
1.73568,1
1.73544,1
1.7352,1
1.73496,1
1.73473,1
1.73449,1
1.73425,1
1.73401,1
1.73377,1
1.73354,1
1.7333,1
1.73306,1
1.73282,1
1.73259,1
1.73235,1
1.73211,1
1.73187,1
1.73164,1
1.7314,1
1.73116,1
1.73093,1
1.73069,1
1.73045,1
1.73022,1
1.72998,1
1.72974,1
1.72951,1
1.72927,1
1.72903,1
1.7288,1
1.72856,1
1.72832,1
1.72809,1
1.72785,1
1.72762,1
1.72738,1
1.72714,1
1.72691,1
1.72667,1
1.72644,1
1.7262,1
1.72597,1
1.72573,1
1.7255,1
1.72526,1
1.72503,1
1.72479,1
1.72456,1
1.72432,1
1.72409,1
1.72385,1
1.72362,1
1.72338,1
1.72315,1
1.72291,1
1.72268,1
1.72244,1
1.72221,1
1.72197,1
1.72174,1
1.72151,1
1.72127,1
1.72104,1
1.7208,1
1.72057,1
1.72034,1
1.7201,1
1.71987,1
1.71964,1
1.7194,1
1.71917,1
1.71894,1
1.7187,1
1.71847,1
1.71824,1
1.718,1
1.71777,1
1.71754,1
1.71731,1
1.71707,1
1.71684,1
1.71661,1
1.71637,1
1.71614,1
1.71591,1
1.71568,1
1.71545,1
1.71521,1
1.71498,1
1.71475,1
1.71452,1
1.71428,1
1.71405,1
1.71382,1
1.71359,1
1.71336,1
1.71313,1
1.71289,1
1.71266,1
1.71243,1
1.7122,1
1.71197,1
1.71174,1
1.71151,1
1.71128,1
1.71105,1
1.71081,1
1.71058,1
1.71035,1
1.71012,1
1.70989,1
1.70966,1
1.70943,1
1.7092,1
1.70897,1
1.70874,1
1.70851,1
1.70828,1
1.70805,1
1.70782,1
1.70759,1
1.70736,1
1.70713,1
1.7069,1
1.70667,1
1.70644,1
1.70621,1
1.70598,1
1.70575,1
1.70552,1
1.70529,1
1.70507,1
1.70484,1
1.70461,1
1.70438,1
1.70415,1
1.70392,1
1.70369,1
1.70346,1
1.70324,1
1.70301,1
1.70278,1
1.70255,1
1.70232,1
1.70209,1
1.70187,1
1.70164,1
1.70141,1
1.70118,1
1.70095,1
1.70073,1
1.7005,1
1.70027,1
1.70004,1
1.69981,1
1.69959,1
1.69936,1
1.69913,1
1.69891,1
1.69868,1
1.69845,1
1.69822,1
1.698,1
1.69777,1
1.69754,1
1.69732,1
